rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev
24,125,24,2017-02-07,Florida,@,Georgia,REG (Conf),W 72-60,*,30,5,15,0.333,0,1,0.0,5,14,0.357,0.333,2,2,1.0,0,2,2,5,2,0,3,3,12,5.4,A,1,1,kasey-hill-1,Kasey Hill,2017,florida
25,126,25,2017-02-11,Florida,,Texas A&M,REG (Conf),W 71-62,*,20,0,1,0.0,0,0,,0,1,0.0,0.0,3,6,0.5,2,1,3,3,3,0,5,3,3,1.7,H,1,1,kasey-hill-1,Kasey Hill,2017,florida
26,127,26,2017-02-14,Florida,@,Auburn,REG (Conf),W 114-95,*,36,4,10,0.4,0,1,0.0,4,9,0.444,0.4,3,4,0.75,0,2,2,12,1,0,4,3,11,10.0,A,1,1,kasey-hill-1,Kasey Hill,2017,florida
27,128,27,2017-02-18,Florida,@,Mississippi State,REG (Conf),W 57-52,*,23,4,8,0.5,0,0,,4,8,0.5,0.5,1,2,0.5,0,5,5,1,0,0,6,1,9,0.4,A,1,1,kasey-hill-1,Kasey Hill,2017,florida
28,129,28,2017-02-21,Florida,,South Carolina,REG (Conf),W 81-66,*,30,4,10,0.4,0,1,0.0,4,9,0.444,0.4,2,2,1.0,0,2,2,2,1,0,4,4,10,2.0,H,1,1,kasey-hill-1,Kasey Hill,2017,florida
29,130,29,2017-02-25,Florida,@,Kentucky,REG (Conf),L 66-76,*,27,2,10,0.2,0,0,,2,10,0.2,0.2,0,0,,0,1,1,3,2,0,0,4,4,0.6,A,0,1,kasey-hill-1,Kasey Hill,2017,florida
30,131,30,2017-03-01,Florida,,Arkansas,REG (Conf),W 78-65,*,33,3,9,0.333,1,2,0.5,2,7,0.286,0.389,5,6,0.833,0,3,3,4,0,0,3,0,12,7.2,H,1,1,kasey-hill-1,Kasey Hill,2017,florida
31,132,31,2017-03-04,Florida,@,Vanderbilt,REG (Conf),L 71-73,*,30,5,12,0.417,0,0,,5,12,0.417,0.417,0,1,0.0,0,5,5,1,1,0,5,3,10,0.2,A,0,1,kasey-hill-1,Kasey Hill,2017,florida
32,133,32,2017-03-10,Florida,N,Vanderbilt,CTOURN,L 62-72 (OT),*,38,5,16,0.313,1,3,0.333,4,13,0.308,0.344,5,6,0.833,1,2,3,2,1,0,1,4,16,7.5,N,0,0,kasey-hill-1,Kasey Hill,2017,florida
33,134,33,2017-03-16,Florida,N,East Tennessee State,ROUND-64,W 80-65,*,33,5,8,0.625,1,2,0.5,4,6,0.667,0.688,3,4,0.75,0,6,6,5,2,0,4,2,14,12.5,N,1,0,kasey-hill-1,Kasey Hill,2017,florida
34,135,34,2017-03-18,Florida,N,Virginia,ROUND-32,W 65-39,*,24,1,4,0.25,0,2,0.0,1,2,0.5,0.25,1,2,0.5,1,0,1,2,1,0,2,4,3,-0.3,N,1,0,kasey-hill-1,Kasey Hill,2017,florida
35,136,35,2017-03-24,Florida,N,Wisconsin,ROUND-16,W 84-83 (OT),*,27,2,10,0.2,0,2,0.0,2,8,0.25,0.2,3,4,0.75,0,1,1,3,0,1,2,4,7,-0.1,N,1,0,kasey-hill-1,Kasey Hill,2017,florida
36,137,36,2017-03-26,Florida,N,South Carolina,ROUND-8,L 70-77,*,31,4,7,0.571,0,0,,4,7,0.571,0.571,3,4,0.75,0,1,1,5,3,0,4,3,11,8.9,N,0,0,kasey-hill-1,Kasey Hill,2017,florida
1,35,1,2016-11-11,Florida,N,Florida Gulf Coast,REG (Non-Conf),W 80-59,*,19,3,8,0.375,2,3,0.667,1,5,0.2,0.5,0,0,,0,3,3,0,1,0,1,3,8,3.3,N,1,1,justin-leon-1,Justin Leon,2017,florida
2,36,2,2016-11-13,Florida,N,Mercer,REG (Non-Conf),W 76-54,*,24,6,10,0.6,3,5,0.6,3,5,0.6,0.75,2,2,1.0,3,2,5,1,1,0,1,1,17,15.4,N,1,1,justin-leon-1,Justin Leon,2017,florida
3,37,3,2016-11-17,Florida,N,St. Bonaventure,REG (Non-Conf),W 73-66,*,29,2,5,0.4,2,5,0.4,0,0,,0.6,0,2,0.0,1,2,3,0,1,1,1,3,6,3.3,N,1,1,justin-leon-1,Justin Leon,2017,florida
4,38,4,2016-11-21,Florida,N,Belmont,REG (Non-Conf),W 78-61,*,20,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,2,3,5,1,0,0,0,3,0,1.1,N,1,1,justin-leon-1,Justin Leon,2017,florida
5,39,5,2016-11-24,Florida,N,Seton Hall,REG (Non-Conf),W 81-76,*,29,3,6,0.5,1,3,0.333,2,3,0.667,0.583,0,1,0.0,4,3,7,0,0,0,2,2,7,4.5,N,1,1,justin-leon-1,Justin Leon,2017,florida
6,40,6,2016-11-25,Florida,N,Gonzaga,REG (Non-Conf),L 72-77,*,20,2,4,0.5,1,3,0.333,1,1,1.0,0.625,0,0,,3,1,4,0,0,0,0,2,5,4.6,N,0,1,justin-leon-1,Justin Leon,2017,florida
7,41,7,2016-11-27,Florida,N,Miami (FL),REG (Non-Conf),W 65-56,*,9,2,2,1.0,0,0,,2,2,1.0,1.0,0,0,,0,2,2,0,0,0,1,4,4,1.4,N,1,1,justin-leon-1,Justin Leon,2017,florida
8,42,8,2016-12-01,Florida,@,North Florida,REG (Non-Conf),W 91-60,*,17,3,6,0.5,3,5,0.6,0,1,0.0,0.75,4,4,1.0,1,0,1,0,0,0,0,1,13,10.3,A,1,1,justin-leon-1,Justin Leon,2017,florida
9,43,9,2016-12-06,Florida,N,Duke,REG (Non-Conf),L 74-84,*,23,3,4,0.75,1,2,0.5,2,2,1.0,0.875,0,0,,1,2,3,1,0,0,0,3,7,6.2,N,0,1,justin-leon-1,Justin Leon,2017,florida
10,44,10,2016-12-11,Florida,@,Florida State,REG (Non-Conf),L 78-83,*,21,3,3,1.0,1,1,1.0,2,2,1.0,1.167,0,2,0.0,0,1,1,1,1,0,0,1,7,6.9,A,0,1,justin-leon-1,Justin Leon,2017,florida
11,45,11,2016-12-17,Florida,N,Charlotte,REG (Non-Conf),W 87-46,*,18,1,3,0.333,0,1,0.0,1,2,0.5,0.333,2,2,1.0,2,4,6,1,0,0,0,2,4,4.8,N,1,1,justin-leon-1,Justin Leon,2017,florida
12,46,12,2016-12-21,Florida,,Little Rock,REG (Non-Conf),W 94-71,*,21,0,4,0.0,0,3,0.0,0,1,0.0,0.0,0,0,,0,0,0,0,1,1,1,2,0,-2.9,H,1,1,justin-leon-1,Justin Leon,2017,florida
13,47,13,2016-12-29,Florida,@,Arkansas,REG (Conf),W 81-72,*,25,2,5,0.4,2,4,0.5,0,1,0.0,0.6,0,0,,2,2,4,0,1,1,1,0,6,6.0,A,1,1,justin-leon-1,Justin Leon,2017,florida
14,48,14,2017-01-03,Florida,,Ole Miss,REG (Conf),W 70-63,*,18,2,8,0.25,1,5,0.2,1,3,0.333,0.313,0,0,,0,1,1,0,0,0,0,2,5,-0.3,H,1,1,justin-leon-1,Justin Leon,2017,florida
15,49,15,2017-01-07,Florida,,Tennessee,REG (Conf),W 83-70,*,33,5,6,0.833,3,4,0.75,2,2,1.0,1.083,6,6,1.0,2,4,6,0,2,0,0,1,19,21.0,H,1,1,justin-leon-1,Justin Leon,2017,florida
16,50,16,2017-01-10,Florida,@,Alabama,REG (Conf),W 80-67,*,13,1,5,0.2,0,2,0.0,1,3,0.333,0.2,2,2,1.0,0,0,0,0,0,0,0,2,4,0.1,A,1,1,justin-leon-1,Justin Leon,2017,florida
17,51,17,2017-01-14,Florida,,Georgia,REG (Conf),W 80-76 (OT),*,13,1,5,0.2,0,2,0.0,1,3,0.333,0.2,0,0,,0,1,1,0,0,0,1,3,2,-3.0,H,1,1,justin-leon-1,Justin Leon,2017,florida
18,52,18,2017-01-18,Florida,@,South Carolina,REG (Conf),L 53-57,*,11,0,4,0.0,0,2,0.0,0,2,0.0,0.0,0,0,,1,2,3,1,0,0,0,4,0,-2.4,A,0,1,justin-leon-1,Justin Leon,2017,florida
19,53,19,2017-01-21,Florida,,Vanderbilt,REG (Conf),L 66-68,*,29,2,5,0.4,2,3,0.667,0,2,0.0,0.6,0,0,,2,4,6,2,0,2,1,4,6,6.1,H,0,1,justin-leon-1,Justin Leon,2017,florida
20,54,20,2017-01-25,Florida,@,Louisiana State,REG (Conf),W 106-71,*,19,4,8,0.5,3,6,0.5,1,2,0.5,0.688,4,4,1.0,0,4,4,0,0,0,2,2,15,9.4,A,1,1,justin-leon-1,Justin Leon,2017,florida
21,55,21,2017-01-28,Florida,@,Oklahoma,REG (Non-Conf),W 84-52,*,29,2,9,0.222,1,3,0.333,1,6,0.167,0.278,0,0,,4,4,8,0,1,0,1,2,5,2.7,A,1,1,justin-leon-1,Justin Leon,2017,florida
22,56,22,2017-02-02,Florida,,Missouri,REG (Conf),W 93-54,*,20,1,6,0.167,0,1,0.0,1,5,0.2,0.167,2,3,0.667,2,3,5,1,1,0,0,0,4,3.8,H,1,1,justin-leon-1,Justin Leon,2017,florida
23,57,23,2017-02-04,Florida,,Kentucky,REG (Conf),W 88-66,*,19,1,4,0.25,1,3,0.333,0,1,0.0,0.375,0,1,0.0,1,2,3,0,0,0,1,4,3,-1.1,H,1,1,justin-leon-1,Justin Leon,2017,florida
24,58,24,2017-02-07,Florida,@,Georgia,REG (Conf),W 72-60,*,25,4,7,0.571,2,5,0.4,2,2,1.0,0.714,0,0,,1,6,7,0,2,0,2,4,10,7.6,A,1,1,justin-leon-1,Justin Leon,2017,florida
25,59,25,2017-02-11,Florida,,Texas A&M,REG (Conf),W 71-62,*,26,7,15,0.467,4,8,0.5,3,7,0.429,0.6,0,0,,3,2,5,1,0,0,2,3,18,10.5,H,1,1,justin-leon-1,Justin Leon,2017,florida
26,60,26,2017-02-14,Florida,@,Auburn,REG (Conf),W 114-95,*,26,3,4,0.75,2,3,0.667,1,1,1.0,1.0,2,2,1.0,1,7,8,1,0,0,0,1,10,11.5,A,1,1,justin-leon-1,Justin Leon,2017,florida
27,61,27,2017-02-18,Florida,@,Mississippi State,REG (Conf),W 57-52,*,33,1,6,0.167,1,6,0.167,0,0,,0.25,4,6,0.667,1,3,4,0,1,0,0,1,7,4.6,A,1,1,justin-leon-1,Justin Leon,2017,florida
28,62,28,2017-02-21,Florida,,South Carolina,REG (Conf),W 81-66,*,27,3,7,0.429,2,4,0.5,1,3,0.333,0.571,0,0,,1,0,1,1,0,0,0,2,8,4.9,H,1,1,justin-leon-1,Justin Leon,2017,florida
29,63,29,2017-02-25,Florida,@,Kentucky,REG (Conf),L 66-76,*,29,5,11,0.455,2,7,0.286,3,4,0.75,0.545,1,1,1.0,2,1,3,1,1,0,2,3,13,7.5,A,0,1,justin-leon-1,Justin Leon,2017,florida
30,64,30,2017-03-01,Florida,,Arkansas,REG (Conf),W 78-65,*,17,1,5,0.2,0,2,0.0,1,3,0.333,0.2,0,0,,0,1,1,1,0,0,2,1,2,-2.5,H,1,1,justin-leon-1,Justin Leon,2017,florida
31,65,31,2017-03-04,Florida,@,Vanderbilt,REG (Conf),L 71-73,*,17,2,4,0.5,1,2,0.5,1,2,0.5,0.625,1,1,1.0,0,3,3,1,0,0,1,3,6,3.4,A,0,1,justin-leon-1,Justin Leon,2017,florida
32,66,32,2017-03-10,Florida,N,Vanderbilt,CTOURN,L 62-72 (OT),*,17,2,4,0.5,0,2,0.0,2,2,1.0,0.5,0,0,,2,2,4,0,0,0,1,4,4,1.4,N,0,0,justin-leon-1,Justin Leon,2017,florida
33,67,33,2017-03-16,Florida,N,East Tennessee State,ROUND-64,W 80-65,*,19,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,1,3,4,2,1,0,2,1,3,3.6,N,1,0,justin-leon-1,Justin Leon,2017,florida
34,68,34,2017-03-18,Florida,N,Virginia,ROUND-32,W 65-39,*,25,4,8,0.5,3,6,0.5,1,2,0.5,0.688,3,3,1.0,1,9,10,0,0,0,0,2,14,12.6,N,1,0,justin-leon-1,Justin Leon,2017,florida
35,69,35,2017-03-24,Florida,N,Wisconsin,ROUND-16,W 84-83 (OT),*,35,3,4,0.75,1,1,1.0,2,3,0.667,0.875,0,0,,2,6,8,0,1,0,1,5,7,6.6,N,1,0,justin-leon-1,Justin Leon,2017,florida
36,70,36,2017-03-26,Florida,N,South Carolina,ROUND-8,L 70-77,*,29,7,15,0.467,3,9,0.333,4,6,0.667,0.567,1,1,1.0,3,3,6,0,1,0,1,1,18,12.9,N,0,0,justin-leon-1,Justin Leon,2017,florida
1,70,1,2016-11-11,Florida,N,Florida Gulf Coast,REG (Non-Conf),W 80-59,,21,2,5,0.4,0,2,0.0,2,3,0.667,0.4,2,3,0.667,1,1,2,4,3,0,0,3,6,8.5,N,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
2,71,2,2016-11-13,Florida,N,Mercer,REG (Non-Conf),W 76-54,,16,1,4,0.25,1,2,0.5,0,2,0.0,0.375,1,2,0.5,0,1,1,2,0,0,0,3,4,1.7,N,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
3,72,3,2016-11-17,Florida,N,St. Bonaventure,REG (Non-Conf),W 73-66,,18,1,3,0.333,0,1,0.0,1,2,0.5,0.333,4,4,1.0,0,4,4,2,2,0,2,3,6,5.7,N,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
4,73,4,2016-11-21,Florida,N,Belmont,REG (Non-Conf),W 78-61,,20,2,4,0.5,0,0,,2,4,0.5,0.5,4,6,0.667,0,2,2,1,3,0,2,3,8,6.3,N,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
5,74,5,2016-11-24,Florida,N,Seton Hall,REG (Non-Conf),W 81-76,,22,3,6,0.5,2,3,0.667,1,3,0.333,0.667,6,8,0.75,1,0,1,2,0,0,1,5,14,9.3,N,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
6,75,6,2016-11-25,Florida,N,Gonzaga,REG (Non-Conf),L 72-77,,17,0,5,0.0,0,2,0.0,0,3,0.0,0.0,0,0,,1,2,3,1,1,0,0,3,0,-1.7,N,0,1,chris-chiozza-1,Chris Chiozza,2017,florida
7,76,7,2016-11-27,Florida,N,Miami (FL),REG (Non-Conf),W 65-56,,23,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,1,2,3,5,1,0,3,1,0,1.0,N,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
8,77,8,2016-12-01,Florida,@,North Florida,REG (Non-Conf),W 91-60,,26,5,8,0.625,3,5,0.6,2,3,0.667,0.813,3,3,1.0,0,4,4,9,3,0,1,3,16,20.7,A,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
9,78,9,2016-12-06,Florida,N,Duke,REG (Non-Conf),L 74-84,,9,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,1,1,1,0,0,3,1,2,-0.7,N,0,1,chris-chiozza-1,Chris Chiozza,2017,florida
10,79,10,2016-12-11,Florida,@,Florida State,REG (Non-Conf),L 78-83,,22,2,7,0.286,0,5,0.0,2,2,1.0,0.286,2,2,1.0,1,2,3,4,1,0,1,2,6,5.2,A,0,1,chris-chiozza-1,Chris Chiozza,2017,florida
11,80,11,2016-12-17,Florida,N,Charlotte,REG (Non-Conf),W 87-46,,23,3,6,0.5,1,3,0.333,2,3,0.667,0.583,2,2,1.0,0,3,3,4,5,0,2,1,9,12.3,N,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
12,81,12,2016-12-21,Florida,,Little Rock,REG (Non-Conf),W 94-71,,20,1,4,0.25,1,4,0.25,0,0,,0.375,0,0,,0,3,3,3,1,0,2,2,3,1.8,H,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
13,82,13,2016-12-29,Florida,@,Arkansas,REG (Conf),W 81-72,,15,2,5,0.4,1,3,0.333,1,2,0.5,0.5,0,0,,0,0,0,4,0,0,0,2,5,4.3,A,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
14,83,14,2017-01-03,Florida,,Ole Miss,REG (Conf),W 70-63,,21,0,3,0.0,0,2,0.0,0,1,0.0,0.0,1,3,0.333,0,2,2,3,0,0,1,2,1,-1.0,H,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
15,84,15,2017-01-07,Florida,,Tennessee,REG (Conf),W 83-70,,18,1,6,0.167,0,2,0.0,1,4,0.25,0.167,0,0,,1,2,3,2,2,0,0,0,2,2.9,H,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
16,85,16,2017-01-10,Florida,@,Alabama,REG (Conf),W 80-67,,17,2,5,0.4,1,3,0.333,1,2,0.5,0.5,3,4,0.75,1,0,1,2,0,0,1,4,8,4.4,A,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
17,86,17,2017-01-14,Florida,,Georgia,REG (Conf),W 80-76 (OT),,16,1,3,0.333,0,1,0.0,1,2,0.5,0.333,0,0,,0,2,2,4,3,0,1,2,2,4.9,H,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
18,87,18,2017-01-18,Florida,@,South Carolina,REG (Conf),L 53-57,,25,1,4,0.25,0,2,0.0,1,2,0.5,0.25,2,2,1.0,1,3,4,4,2,0,5,2,4,2.2,A,0,1,chris-chiozza-1,Chris Chiozza,2017,florida
19,88,19,2017-01-21,Florida,,Vanderbilt,REG (Conf),L 66-68,,13,0,2,0.0,0,2,0.0,0,0,,0.0,0,0,,0,1,1,2,0,0,0,0,0,0.3,H,0,1,chris-chiozza-1,Chris Chiozza,2017,florida
20,89,20,2017-01-25,Florida,@,Louisiana State,REG (Conf),W 106-71,,27,3,7,0.429,3,6,0.5,0,1,0.0,0.643,0,0,,0,5,5,10,1,0,1,0,9,13.8,A,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
21,90,21,2017-01-28,Florida,@,Oklahoma,REG (Non-Conf),W 84-52,,15,0,2,0.0,0,2,0.0,0,0,,0.0,0,0,,0,1,1,4,1,0,1,4,0,0.1,A,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
22,91,22,2017-02-02,Florida,,Missouri,REG (Conf),W 93-54,,29,4,8,0.5,2,4,0.5,2,4,0.5,0.625,2,2,1.0,2,10,12,10,1,0,3,1,12,17.0,H,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
23,92,23,2017-02-04,Florida,,Kentucky,REG (Conf),W 88-66,,28,1,7,0.143,0,4,0.0,1,3,0.333,0.143,0,0,,0,9,9,9,2,0,2,3,2,5.3,H,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
24,93,24,2017-02-07,Florida,@,Georgia,REG (Conf),W 72-60,,28,6,10,0.6,2,5,0.4,4,5,0.8,0.7,1,2,0.5,0,4,4,2,4,0,1,3,15,14.4,A,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
25,94,25,2017-02-11,Florida,,Texas A&M,REG (Conf),W 71-62,,32,1,5,0.2,1,4,0.25,0,1,0.0,0.3,8,10,0.8,0,4,4,5,1,0,2,1,11,10.4,H,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
26,95,26,2017-02-14,Florida,@,Auburn,REG (Conf),W 114-95,,20,4,7,0.571,1,3,0.333,3,4,0.75,0.643,2,2,1.0,0,1,1,1,2,0,1,4,11,8.1,A,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
27,96,27,2017-02-18,Florida,@,Mississippi State,REG (Conf),W 57-52,,28,6,8,0.75,2,3,0.667,4,5,0.8,0.875,0,0,,0,2,2,2,1,0,3,0,14,10.8,A,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
28,97,28,2017-02-21,Florida,,South Carolina,REG (Conf),W 81-66,,24,3,6,0.5,1,1,1.0,2,5,0.4,0.583,5,6,0.833,0,3,3,4,1,0,2,2,12,10.5,H,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
29,98,29,2017-02-25,Florida,@,Kentucky,REG (Conf),L 66-76,,22,4,9,0.444,1,4,0.25,3,5,0.6,0.5,0,1,0.0,1,4,5,5,0,0,2,4,9,5.7,A,0,1,chris-chiozza-1,Chris Chiozza,2017,florida
30,99,30,2017-03-01,Florida,,Arkansas,REG (Conf),W 78-65,,23,4,8,0.5,1,3,0.333,3,5,0.6,0.563,3,4,0.75,1,4,5,1,0,0,3,1,12,6.8,H,1,1,chris-chiozza-1,Chris Chiozza,2017,florida
31,100,31,2017-03-04,Florida,@,Vanderbilt,REG (Conf),L 71-73,,25,3,5,0.6,1,2,0.5,2,3,0.667,0.7,4,4,1.0,0,4,4,4,0,0,0,4,11,11.1,A,0,1,chris-chiozza-1,Chris Chiozza,2017,florida
32,101,32,2017-03-10,Florida,N,Vanderbilt,CTOURN,L 62-72 (OT),,28,3,7,0.429,0,2,0.0,3,5,0.6,0.429,1,2,0.5,1,4,5,2,1,0,1,0,7,6.2,N,0,0,chris-chiozza-1,Chris Chiozza,2017,florida
33,102,33,2017-03-16,Florida,N,East Tennessee State,ROUND-64,W 80-65,,23,4,5,0.8,2,2,1.0,2,3,0.667,1.0,4,5,0.8,1,4,5,3,1,0,2,1,14,14.3,N,1,0,chris-chiozza-1,Chris Chiozza,2017,florida
34,103,34,2017-03-18,Florida,N,Virginia,ROUND-32,W 65-39,,28,3,8,0.375,1,2,0.5,2,6,0.333,0.438,0,0,,0,4,4,5,2,0,1,2,7,7.5,N,1,0,chris-chiozza-1,Chris Chiozza,2017,florida
35,104,35,2017-03-24,Florida,N,Wisconsin,ROUND-16,W 84-83 (OT),,30,3,6,0.5,1,2,0.5,2,4,0.5,0.583,1,1,1.0,0,4,4,5,1,0,3,3,8,6.5,N,1,0,chris-chiozza-1,Chris Chiozza,2017,florida
36,105,36,2017-03-26,Florida,N,South Carolina,ROUND-8,L 70-77,,25,3,10,0.3,1,3,0.333,2,7,0.286,0.35,2,2,1.0,1,2,3,4,2,0,3,4,9,4.7,N,0,0,chris-chiozza-1,Chris Chiozza,2017,florida
1,36,1,2016-11-11,Florida,N,Florida Gulf Coast,REG (Non-Conf),W 80-59,,14,2,2,1.0,0,0,,2,2,1.0,1.0,5,5,1.0,1,4,5,1,0,5,1,2,9,12.7,N,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
2,37,2,2016-11-13,Florida,N,Mercer,REG (Non-Conf),W 76-54,,15,2,6,0.333,0,0,,2,6,0.333,0.333,0,1,0.0,2,2,4,0,0,1,1,3,4,0.7,N,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
3,38,3,2016-11-17,Florida,N,St. Bonaventure,REG (Non-Conf),W 73-66,,14,0,3,0.0,0,0,,0,3,0.0,0.0,3,4,0.75,2,1,3,0,0,3,0,1,3,3.9,N,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
4,39,4,2016-11-21,Florida,N,Belmont,REG (Non-Conf),W 78-61,,17,3,6,0.5,0,1,0.0,3,5,0.6,0.5,1,2,0.5,2,2,4,0,0,2,0,1,7,6.6,N,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
5,40,5,2016-11-24,Florida,N,Seton Hall,REG (Non-Conf),W 81-76,,10,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,1,1,0,3,0,0.5,N,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
6,41,6,2016-11-25,Florida,N,Gonzaga,REG (Non-Conf),L 72-77,,12,1,3,0.333,0,0,,1,3,0.333,0.333,0,1,0.0,1,1,2,0,1,0,1,3,2,-0.3,N,0,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
7,42,7,2016-11-27,Florida,N,Miami (FL),REG (Non-Conf),W 65-56,,12,1,1,1.0,0,0,,1,1,1.0,1.0,2,2,1.0,0,2,2,0,0,1,0,2,4,4.2,N,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
8,43,8,2016-12-01,Florida,@,North Florida,REG (Non-Conf),W 91-60,,14,3,4,0.75,0,0,,3,4,0.75,0.75,2,3,0.667,2,1,3,0,0,0,0,2,8,6.9,A,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
9,44,9,2016-12-06,Florida,N,Duke,REG (Non-Conf),L 74-84,,11,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,1,1,2,0,1,2,1,1,2,3.7,N,0,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
10,45,10,2016-12-11,Florida,@,Florida State,REG (Non-Conf),L 78-83,,13,1,3,0.333,0,0,,1,3,0.333,0.333,2,4,0.5,3,4,7,0,0,0,1,3,4,2.6,A,0,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
11,46,11,2016-12-17,Florida,N,Charlotte,REG (Non-Conf),W 87-46,*,21,3,5,0.6,0,0,,3,5,0.6,0.6,3,4,0.75,2,3,5,0,1,0,0,1,9,9.2,N,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
12,47,12,2016-12-21,Florida,,Little Rock,REG (Non-Conf),W 94-71,*,25,5,5,1.0,0,0,,5,5,1.0,1.0,2,3,0.667,3,5,8,0,2,1,0,1,12,16.0,H,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
13,48,13,2016-12-29,Florida,@,Arkansas,REG (Conf),W 81-72,*,22,4,5,0.8,0,0,,4,5,0.8,0.8,2,5,0.4,4,2,6,0,1,1,1,4,10,9.4,A,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
14,49,14,2017-01-03,Florida,,Ole Miss,REG (Conf),W 70-63,*,17,1,2,0.5,0,0,,1,2,0.5,0.5,2,4,0.5,3,2,5,0,1,1,0,0,4,6.6,H,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
15,50,15,2017-01-07,Florida,,Tennessee,REG (Conf),W 83-70,*,15,1,2,0.5,0,0,,1,2,0.5,0.5,1,1,1.0,1,1,2,0,0,2,0,4,3,2.8,H,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
16,51,16,2017-01-10,Florida,@,Alabama,REG (Conf),W 80-67,*,22,2,3,0.667,0,0,,2,3,0.667,0.667,4,7,0.571,0,4,4,0,0,2,0,3,8,6.9,A,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
17,52,17,2017-01-14,Florida,,Georgia,REG (Conf),W 80-76 (OT),*,12,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,1,2,3,0,0,0,0,1,2,1.9,H,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
18,53,18,2017-01-18,Florida,@,South Carolina,REG (Conf),L 53-57,,15,2,3,0.667,0,0,,2,3,0.667,0.667,2,2,1.0,1,1,2,0,1,1,0,1,6,7.0,A,0,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
19,54,19,2017-01-21,Florida,,Vanderbilt,REG (Conf),L 66-68,,7,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,3,0,3,0,0,1,0,0,2,3.1,H,0,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
20,55,20,2017-01-25,Florida,@,Louisiana State,REG (Conf),W 106-71,,17,3,3,1.0,0,0,,3,3,1.0,1.0,6,7,0.857,1,1,2,1,1,3,2,1,12,13.1,A,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
21,56,21,2017-01-28,Florida,@,Oklahoma,REG (Non-Conf),W 84-52,,23,7,11,0.636,0,0,,7,11,0.636,0.636,6,9,0.667,2,7,9,2,0,3,1,4,20,18.3,A,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
22,57,22,2017-02-02,Florida,,Missouri,REG (Conf),W 93-54,,18,3,5,0.6,0,0,,3,5,0.6,0.6,2,2,1.0,2,3,5,0,0,1,0,2,8,7.9,H,1,1,kevarrius-hayes-1,Kevarrius Hayes,2017,florida
