rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev
7,72,7,2025-12-01,Villanova,,Temple,REG (Non-Conf),W 74-56,*,27,6,9,0.667,5,7,0.714,1,2,0.5,0.944,2,2,1.0,3,2,5,2,2,0,1,1,19,19.8,H,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
8,73,8,2025-12-06,Villanova,N,Pennsylvania,REG (Non-Conf),W 90-63,*,21,2,4,0.5,2,3,0.667,0,1,0.0,0.75,0,0,,0,3,3,0,0,0,0,2,6,4.1,N,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
9,74,9,2025-12-09,Villanova,@,Michigan,REG (Non-Conf),L 61-89,*,18,2,6,0.333,1,3,0.333,1,3,0.333,0.417,0,0,,0,2,2,1,0,0,0,1,5,2.5,A,0,1,tyler-perkins-1,Tyler Perkins,2026,villanova
10,75,10,2025-12-13,Villanova,,Pittsburgh,REG (Non-Conf),W 79-61,*,18,0,2,0.0,0,1,0.0,0,1,0.0,0.0,2,4,0.5,0,1,1,1,0,0,0,3,2,-0.4,H,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
11,76,11,2025-12-19,Villanova,N,Wisconsin,REG (Non-Conf),W 76-66 (OT),*,37,6,17,0.353,4,10,0.4,2,7,0.286,0.471,3,5,0.6,2,4,6,2,0,1,0,1,19,13.0,N,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
12,77,12,2025-12-23,Villanova,@,Seton Hall,REG (Conf),W 64-56,*,34,2,8,0.25,1,5,0.2,1,3,0.333,0.313,0,0,,2,8,10,2,0,0,2,3,5,2.2,A,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
13,78,13,2025-12-31,Villanova,,DePaul,REG (Conf),W 71-66,*,33,5,12,0.417,4,6,0.667,1,6,0.167,0.583,5,5,1.0,1,6,7,3,2,1,1,4,19,17.3,H,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
14,79,14,2026-01-03,Villanova,@,Butler,REG (Conf),W 85-67,*,29,4,9,0.444,0,5,0.0,4,4,1.0,0.444,4,4,1.0,3,4,7,2,2,2,5,4,12,8.8,A,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
15,80,15,2026-01-07,Villanova,,Creighton,REG (Conf),L 72-76,*,31,7,13,0.538,2,8,0.25,5,5,1.0,0.615,2,2,1.0,0,4,4,0,0,0,0,0,18,12.9,H,0,1,tyler-perkins-1,Tyler Perkins,2026,villanova
16,81,16,2026-01-10,Villanova,@,Marquette,REG (Conf),W 76-73,*,27,4,8,0.5,0,4,0.0,4,4,1.0,0.5,0,0,,0,1,1,2,4,0,1,4,8,7.1,A,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
17,82,17,2026-01-13,Villanova,@,Providence,REG (Conf),W 88-82,*,31,6,12,0.5,3,5,0.6,3,7,0.429,0.625,0,1,0.0,2,6,8,2,0,0,0,2,15,12.4,A,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
18,83,18,2026-01-17,Villanova,,St. John's (NY),REG (Conf),L 79-86,*,27,7,12,0.583,3,7,0.429,4,5,0.8,0.708,6,6,1.0,1,4,5,3,0,0,0,3,23,20.2,H,0,1,tyler-perkins-1,Tyler Perkins,2026,villanova
19,84,19,2026-01-21,Villanova,,Georgetown,REG (Conf),W 66-51,*,30,5,15,0.333,1,7,0.143,4,8,0.5,0.367,5,5,1.0,1,4,5,2,4,0,1,1,16,13.4,H,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
20,85,20,2026-01-24,Villanova,@,Connecticut,REG (Conf),L 67-75 (OT),*,39,6,16,0.375,2,5,0.4,4,11,0.364,0.438,2,4,0.5,4,6,10,2,0,0,0,3,16,11.2,A,0,1,tyler-perkins-1,Tyler Perkins,2026,villanova
21,86,21,2026-01-30,Villanova,,Providence,REG (Conf),W 87-73,*,31,6,11,0.545,3,6,0.5,3,5,0.6,0.682,4,7,0.571,1,5,6,0,0,0,0,2,19,13.9,H,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
22,87,22,2026-02-04,Villanova,,Seton Hall,REG (Conf),W 72-60,*,32,6,13,0.462,1,6,0.167,5,7,0.714,0.5,5,5,1.0,3,2,5,0,1,0,1,1,18,13.6,H,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
23,88,23,2026-02-07,Villanova,@,Georgetown,REG (Conf),W 80-73,*,34,5,12,0.417,3,7,0.429,2,5,0.4,0.542,2,6,0.333,0,8,8,2,2,0,0,4,15,11.2,A,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
24,89,24,2026-02-10,Villanova,,Marquette,REG (Conf),W 77-74,*,34,7,16,0.438,5,9,0.556,2,7,0.286,0.594,3,4,0.75,6,2,8,3,2,1,1,1,22,21.4,H,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
25,90,25,2026-02-14,Villanova,@,Creighton,REG (Conf),W 80-69,*,36,7,12,0.583,1,3,0.333,6,9,0.667,0.625,2,2,1.0,4,7,11,1,0,1,1,2,17,15.9,A,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
26,91,26,2026-02-17,Villanova,@,Xavier,REG (Conf),W 92-89 (OT),*,36,6,15,0.4,1,6,0.167,5,9,0.556,0.433,4,5,0.8,1,2,3,0,2,1,0,1,17,12.1,A,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
27,92,27,2026-02-21,Villanova,,Connecticut,REG (Conf),L 63-73,*,32,6,13,0.462,2,5,0.4,4,8,0.5,0.538,1,2,0.5,2,4,6,2,0,0,1,4,15,9.3,H,0,1,tyler-perkins-1,Tyler Perkins,2026,villanova
28,93,28,2026-02-25,Villanova,,Butler,REG (Conf),W 82-73,*,27,5,13,0.385,1,6,0.167,4,7,0.571,0.423,0,0,,1,4,5,4,3,0,2,1,11,9.2,H,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
29,94,29,2026-02-28,Villanova,@,St. John's (NY),REG (Conf),L 57-89,*,29,1,5,0.2,1,2,0.5,0,3,0.0,0.3,0,0,,0,4,4,0,0,1,2,2,3,-1.0,A,0,1,tyler-perkins-1,Tyler Perkins,2026,villanova
30,95,30,2026-03-04,Villanova,@,DePaul,REG (Conf),W 76-57,*,35,6,13,0.462,2,7,0.286,4,6,0.667,0.538,6,9,0.667,2,4,6,0,4,0,0,1,20,18.3,A,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
31,96,31,2026-03-07,Villanova,,Xavier,REG (Conf),W 91-78,*,32,6,11,0.545,6,9,0.667,0,2,0.0,0.818,0,0,,2,2,4,2,0,0,1,5,18,13.1,H,1,1,tyler-perkins-1,Tyler Perkins,2026,villanova
32,97,32,2026-03-12,Villanova,N,Georgetown,CTOURN,L 64-78,*,35,5,11,0.455,2,7,0.286,3,4,0.75,0.545,1,2,0.5,1,3,4,1,1,0,1,1,13,8.8,N,0,0,tyler-perkins-1,Tyler Perkins,2026,villanova
1,102,1,2025-11-03,Villanova,N,Brigham Young,REG (Non-Conf),L 66-71,*,32,4,6,0.667,0,0,,4,6,0.667,0.667,0,0,,4,11,15,1,2,0,2,2,8,11.4,N,0,1,duke-brennan-1,Duke Brennan,2026,villanova
2,103,2,2025-11-08,Villanova,,Queens (NC),REG (Non-Conf),W 94-74,*,28,7,14,0.5,0,0,,7,14,0.5,0.5,3,5,0.6,11,9,20,3,0,0,1,2,17,19.9,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
3,104,3,2025-11-11,Villanova,,Sacred Heart,REG (Non-Conf),W 94-60,*,19,4,6,0.667,0,0,,4,6,0.667,0.667,2,2,1.0,6,5,11,1,1,1,1,1,10,14.1,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
4,105,4,2025-11-15,Villanova,,Duquesne,REG (Non-Conf),W 87-77,*,27,3,6,0.5,0,0,,3,6,0.5,0.5,2,4,0.5,8,5,13,2,2,0,3,3,8,10.5,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
5,106,5,2025-11-19,Villanova,@,La Salle,REG (Non-Conf),W 70-55,*,22,4,6,0.667,0,0,,4,6,0.667,0.667,0,4,0.0,5,8,13,2,0,1,3,2,8,8.0,A,1,1,duke-brennan-1,Duke Brennan,2026,villanova
6,107,7,2025-12-01,Villanova,,Temple,REG (Non-Conf),W 74-56,*,27,6,10,0.6,0,0,,6,10,0.6,0.6,2,4,0.5,6,2,8,0,0,0,2,4,14,9.8,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
7,108,8,2025-12-06,Villanova,N,Pennsylvania,REG (Non-Conf),W 90-63,*,25,7,10,0.7,0,0,,7,10,0.7,0.7,1,2,0.5,4,6,10,2,3,2,4,1,15,16.4,N,1,1,duke-brennan-1,Duke Brennan,2026,villanova
8,109,9,2025-12-09,Villanova,@,Michigan,REG (Non-Conf),L 61-89,*,22,1,4,0.25,0,0,,1,4,0.25,0.25,3,4,0.75,3,3,6,1,0,0,2,4,5,2.3,A,0,1,duke-brennan-1,Duke Brennan,2026,villanova
9,110,10,2025-12-13,Villanova,,Pittsburgh,REG (Non-Conf),W 79-61,*,34,8,8,1.0,0,0,,8,8,1.0,1.0,8,12,0.667,2,7,9,4,0,1,1,2,24,25.2,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
10,111,11,2025-12-19,Villanova,N,Wisconsin,REG (Non-Conf),W 76-66 (OT),*,39,5,7,0.714,0,0,,5,7,0.714,0.714,3,5,0.6,4,7,11,4,1,0,2,2,13,15.2,N,1,1,duke-brennan-1,Duke Brennan,2026,villanova
11,112,12,2025-12-23,Villanova,@,Seton Hall,REG (Conf),W 64-56,*,30,3,3,1.0,0,0,,3,3,1.0,1.0,4,9,0.444,3,6,9,0,0,0,3,3,10,6.8,A,1,1,duke-brennan-1,Duke Brennan,2026,villanova
12,113,13,2025-12-31,Villanova,,DePaul,REG (Conf),W 71-66,*,36,3,5,0.6,0,0,,3,5,0.6,0.6,3,7,0.429,4,8,12,3,1,1,3,2,9,10.3,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
13,114,14,2026-01-03,Villanova,@,Butler,REG (Conf),W 85-67,*,30,6,7,0.857,0,0,,6,7,0.857,0.857,3,6,0.5,2,8,10,1,0,1,1,1,15,15.1,A,1,1,duke-brennan-1,Duke Brennan,2026,villanova
14,115,15,2026-01-07,Villanova,,Creighton,REG (Conf),L 72-76,*,33,6,8,0.75,0,0,,6,8,0.75,0.75,4,6,0.667,7,5,12,3,0,1,2,2,16,18.4,H,0,1,duke-brennan-1,Duke Brennan,2026,villanova
15,116,16,2026-01-10,Villanova,@,Marquette,REG (Conf),W 76-73,*,28,6,7,0.857,0,0,,6,7,0.857,0.857,0,0,,0,4,4,1,0,1,1,5,12,9.1,A,1,1,duke-brennan-1,Duke Brennan,2026,villanova
16,117,17,2026-01-13,Villanova,@,Providence,REG (Conf),W 88-82,*,30,6,8,0.75,0,0,,6,8,0.75,0.75,2,2,1.0,5,3,8,0,1,1,0,1,14,16.5,A,1,1,duke-brennan-1,Duke Brennan,2026,villanova
17,118,18,2026-01-17,Villanova,,St. John's (NY),REG (Conf),L 79-86,*,32,4,8,0.5,0,0,,4,8,0.5,0.5,1,3,0.333,4,5,9,1,0,0,1,4,9,6.6,H,0,1,duke-brennan-1,Duke Brennan,2026,villanova
18,119,19,2026-01-21,Villanova,,Georgetown,REG (Conf),W 66-51,*,35,2,6,0.333,0,0,,2,6,0.333,0.333,6,10,0.6,3,7,10,3,3,0,2,2,10,11.5,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
19,120,20,2026-01-24,Villanova,@,Connecticut,REG (Conf),L 67-75 (OT),*,40,4,6,0.667,0,0,,4,6,0.667,0.667,8,9,0.889,7,7,14,0,0,1,1,4,16,18.1,A,0,1,duke-brennan-1,Duke Brennan,2026,villanova
20,121,21,2026-01-30,Villanova,,Providence,REG (Conf),W 87-73,*,29,2,6,0.333,0,0,,2,6,0.333,0.333,4,4,1.0,2,6,8,0,2,0,2,2,8,7.0,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
21,122,22,2026-02-04,Villanova,,Seton Hall,REG (Conf),W 72-60,*,35,3,3,1.0,0,0,,3,3,1.0,1.0,6,10,0.6,2,8,10,1,0,0,4,0,12,10.0,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
22,123,23,2026-02-07,Villanova,@,Georgetown,REG (Conf),W 80-73,*,33,3,5,0.6,0,0,,3,5,0.6,0.6,7,10,0.7,6,7,13,3,1,0,2,1,13,16.5,A,1,1,duke-brennan-1,Duke Brennan,2026,villanova
23,124,24,2026-02-10,Villanova,,Marquette,REG (Conf),W 77-74,*,32,2,5,0.4,0,0,,2,5,0.4,0.4,6,8,0.75,2,6,8,2,2,1,2,4,10,10.2,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
24,125,25,2026-02-14,Villanova,@,Creighton,REG (Conf),W 80-69,*,32,8,9,0.889,0,0,,8,9,0.889,0.889,5,8,0.625,2,10,12,2,1,0,3,4,21,18.9,A,1,1,duke-brennan-1,Duke Brennan,2026,villanova
25,126,26,2026-02-17,Villanova,@,Xavier,REG (Conf),W 92-89 (OT),*,35,3,7,0.429,0,0,,3,7,0.429,0.429,4,6,0.667,6,7,13,6,1,0,3,2,10,13.2,A,1,1,duke-brennan-1,Duke Brennan,2026,villanova
26,127,27,2026-02-21,Villanova,,Connecticut,REG (Conf),L 63-73,*,29,2,3,0.667,0,0,,2,3,0.667,0.667,3,4,0.75,2,1,3,1,1,1,2,3,7,6.2,H,0,1,duke-brennan-1,Duke Brennan,2026,villanova
27,128,28,2026-02-25,Villanova,,Butler,REG (Conf),W 82-73,*,34,4,6,0.667,0,0,,4,6,0.667,0.667,0,1,0.0,3,7,10,5,0,0,1,3,8,10.5,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
28,129,29,2026-02-28,Villanova,@,St. John's (NY),REG (Conf),L 57-89,*,29,4,6,0.667,0,0,,4,6,0.667,0.667,4,8,0.5,3,5,8,3,0,1,1,2,12,12.4,A,0,1,duke-brennan-1,Duke Brennan,2026,villanova
29,130,30,2026-03-04,Villanova,@,DePaul,REG (Conf),W 76-57,*,35,7,9,0.778,0,0,,7,9,0.778,0.778,1,2,0.5,2,10,12,2,1,1,1,3,15,16.4,A,1,1,duke-brennan-1,Duke Brennan,2026,villanova
30,131,31,2026-03-07,Villanova,,Xavier,REG (Conf),W 91-78,*,32,9,12,0.75,0,0,,9,12,0.75,0.75,2,2,1.0,3,10,13,2,0,1,3,1,20,19.0,H,1,1,duke-brennan-1,Duke Brennan,2026,villanova
31,132,32,2026-03-12,Villanova,N,Georgetown,CTOURN,L 64-78,*,34,4,7,0.571,0,0,,4,7,0.571,0.571,6,8,0.75,4,2,6,3,2,1,3,2,14,14.3,N,0,0,duke-brennan-1,Duke Brennan,2026,villanova
1,1,1,2025-11-03,Villanova,N,Brigham Young,REG (Non-Conf),L 66-71,*,22,1,6,0.167,1,4,0.25,0,2,0.0,0.25,2,4,0.5,0,2,2,3,0,0,1,0,5,2.1,N,0,1,acaden-lewis-1,Acaden Lewis,2026,villanova
2,2,2,2025-11-08,Villanova,,Queens (NC),REG (Non-Conf),W 94-74,*,34,9,13,0.692,1,3,0.333,8,10,0.8,0.731,2,4,0.5,2,2,4,4,3,0,0,3,21,21.3,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
3,3,3,2025-11-11,Villanova,,Sacred Heart,REG (Non-Conf),W 94-60,*,28,2,4,0.5,0,2,0.0,2,2,1.0,0.5,0,0,,0,1,1,8,1,0,4,1,4,4.5,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
4,4,4,2025-11-15,Villanova,,Duquesne,REG (Non-Conf),W 87-77,*,30,5,12,0.417,0,3,0.0,5,9,0.556,0.417,9,13,0.692,1,3,4,6,1,0,4,1,19,13.4,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
5,5,5,2025-11-19,Villanova,@,La Salle,REG (Non-Conf),W 70-55,*,34,5,11,0.455,0,4,0.0,5,7,0.714,0.455,2,2,1.0,0,4,4,6,1,0,2,1,12,10.3,A,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
6,6,6,2025-11-25,Villanova,,Old Dominion,REG (Non-Conf),W 89-75,*,29,8,12,0.667,2,4,0.5,6,8,0.75,0.75,2,3,0.667,1,2,3,4,2,0,1,0,20,19.5,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
7,7,7,2025-12-01,Villanova,,Temple,REG (Non-Conf),W 74-56,*,24,4,8,0.5,1,2,0.5,3,6,0.5,0.563,3,6,0.5,1,4,5,8,2,0,0,4,12,14.7,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
8,8,8,2025-12-06,Villanova,N,Pennsylvania,REG (Non-Conf),W 90-63,*,23,4,6,0.667,0,2,0.0,4,4,1.0,0.667,1,1,1.0,0,3,3,7,1,0,2,1,9,10.8,N,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
9,9,9,2025-12-09,Villanova,@,Michigan,REG (Non-Conf),L 61-89,*,25,4,11,0.364,1,5,0.2,3,6,0.5,0.409,2,4,0.5,0,6,6,3,1,0,2,2,11,6.2,A,0,1,acaden-lewis-1,Acaden Lewis,2026,villanova
10,10,10,2025-12-13,Villanova,,Pittsburgh,REG (Non-Conf),W 79-61,*,31,4,9,0.444,1,1,1.0,3,8,0.375,0.5,2,2,1.0,2,1,3,7,2,0,1,0,11,13.9,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
11,11,11,2025-12-19,Villanova,N,Wisconsin,REG (Non-Conf),W 76-66 (OT),*,22,3,9,0.333,1,4,0.25,2,5,0.4,0.389,0,1,0.0,2,3,5,2,2,0,0,3,7,6.0,N,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
12,12,12,2025-12-23,Villanova,@,Seton Hall,REG (Conf),W 64-56,*,37,6,11,0.545,2,2,1.0,4,9,0.444,0.636,2,3,0.667,0,5,5,2,3,0,3,2,16,12.4,A,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
13,13,13,2025-12-31,Villanova,,DePaul,REG (Conf),W 71-66,*,27,3,9,0.333,0,0,,3,9,0.333,0.333,3,5,0.6,0,1,1,2,3,0,1,1,9,6.4,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
14,14,14,2026-01-03,Villanova,@,Butler,REG (Conf),W 85-67,*,36,5,9,0.556,0,1,0.0,5,8,0.625,0.556,2,3,0.667,0,5,5,6,5,1,2,2,12,15.9,A,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
15,15,15,2026-01-07,Villanova,,Creighton,REG (Conf),L 72-76,*,33,8,16,0.5,2,6,0.333,6,10,0.6,0.563,2,3,0.667,0,4,4,7,3,0,1,2,20,18.9,H,0,1,acaden-lewis-1,Acaden Lewis,2026,villanova
16,16,16,2026-01-10,Villanova,@,Marquette,REG (Conf),W 76-73,*,36,8,13,0.615,1,3,0.333,7,10,0.7,0.654,3,3,1.0,1,1,2,8,0,0,4,1,20,16.3,A,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
17,17,17,2026-01-13,Villanova,@,Providence,REG (Conf),W 88-82,*,35,3,9,0.333,0,2,0.0,3,7,0.429,0.333,1,2,0.5,0,2,2,8,2,0,3,3,7,5.5,A,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
18,18,18,2026-01-17,Villanova,,St. John's (NY),REG (Conf),L 79-86,*,26,1,7,0.143,0,2,0.0,1,5,0.2,0.143,1,2,0.5,0,2,2,5,3,0,6,2,3,-1.6,H,0,1,acaden-lewis-1,Acaden Lewis,2026,villanova
19,19,19,2026-01-21,Villanova,,Georgetown,REG (Conf),W 66-51,*,32,7,13,0.538,1,3,0.333,6,10,0.6,0.577,0,0,,1,6,7,2,2,0,3,1,15,11.2,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
20,20,20,2026-01-24,Villanova,@,Connecticut,REG (Conf),L 67-75 (OT),*,28,1,13,0.077,0,4,0.0,1,9,0.111,0.077,2,2,1.0,0,2,2,5,1,0,2,3,4,-2.8,A,0,1,acaden-lewis-1,Acaden Lewis,2026,villanova
21,21,21,2026-01-30,Villanova,,Providence,REG (Conf),W 87-73,*,33,6,10,0.6,0,2,0.0,6,8,0.75,0.6,0,2,0.0,0,0,0,8,3,1,1,2,12,14.1,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
22,22,22,2026-02-04,Villanova,,Seton Hall,REG (Conf),W 72-60,*,33,3,8,0.375,1,3,0.333,2,5,0.4,0.438,4,5,0.8,0,3,3,6,2,0,2,4,11,9.7,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
23,23,23,2026-02-07,Villanova,@,Georgetown,REG (Conf),W 80-73,*,34,11,15,0.733,3,5,0.6,8,10,0.8,0.833,1,4,0.25,0,3,3,6,3,0,1,3,26,24.6,A,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
24,24,24,2026-02-10,Villanova,,Marquette,REG (Conf),W 77-74,*,31,5,9,0.556,2,4,0.5,3,5,0.6,0.667,3,7,0.429,0,1,1,5,3,0,4,2,15,11.1,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
25,25,25,2026-02-14,Villanova,@,Creighton,REG (Conf),W 80-69,*,35,3,10,0.3,0,0,,3,10,0.3,0.3,2,4,0.5,0,3,3,4,2,0,2,2,8,4.3,A,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
26,26,26,2026-02-17,Villanova,@,Xavier,REG (Conf),W 92-89 (OT),*,37,9,18,0.5,0,4,0.0,9,14,0.643,0.5,3,6,0.5,0,7,7,6,4,0,1,3,21,18.9,A,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
27,27,27,2026-02-21,Villanova,,Connecticut,REG (Conf),L 63-73,*,24,5,13,0.385,1,4,0.25,4,9,0.444,0.423,0,2,0.0,1,0,1,4,2,0,2,1,11,6.2,H,0,1,acaden-lewis-1,Acaden Lewis,2026,villanova
28,28,28,2026-02-25,Villanova,,Butler,REG (Conf),W 82-73,*,35,8,14,0.571,2,8,0.25,6,6,1.0,0.643,2,3,0.667,0,2,2,4,1,0,3,2,20,13.6,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
29,29,29,2026-02-28,Villanova,@,St. John's (NY),REG (Conf),L 57-89,*,24,3,9,0.333,1,4,0.25,2,5,0.4,0.389,1,3,0.333,1,2,3,2,0,0,5,3,8,-1.4,A,0,1,acaden-lewis-1,Acaden Lewis,2026,villanova
30,30,30,2026-03-04,Villanova,@,DePaul,REG (Conf),W 76-57,*,32,3,9,0.333,0,0,,3,9,0.333,0.333,0,0,,0,4,4,5,2,1,3,4,6,3.7,A,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
31,31,31,2026-03-07,Villanova,,Xavier,REG (Conf),W 91-78,*,34,5,7,0.714,1,2,0.5,4,5,0.8,0.786,3,4,0.75,0,1,1,12,1,0,1,2,14,18.6,H,1,1,acaden-lewis-1,Acaden Lewis,2026,villanova
32,32,32,2026-03-12,Villanova,N,Georgetown,CTOURN,L 64-78,*,27,2,9,0.222,1,3,0.333,1,6,0.167,0.278,0,0,,0,0,0,3,1,0,1,1,5,1.2,N,0,0,acaden-lewis-1,Acaden Lewis,2026,villanova
1,40,1,2025-11-03,Villanova,N,Brigham Young,REG (Non-Conf),L 66-71,,27,7,14,0.5,5,9,0.556,2,5,0.4,0.679,3,5,0.6,1,4,5,2,0,0,2,2,22,14.7,N,0,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
2,41,2,2025-11-08,Villanova,,Queens (NC),REG (Non-Conf),W 94-74,*,37,7,16,0.438,1,5,0.2,6,11,0.545,0.469,10,11,0.909,2,1,3,2,1,0,0,1,25,19.9,H,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
3,42,3,2025-11-11,Villanova,,Sacred Heart,REG (Non-Conf),W 94-60,*,29,9,15,0.6,9,14,0.643,0,1,0.0,0.9,0,0,,2,3,5,3,0,0,0,1,27,24.1,H,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
4,43,4,2025-11-15,Villanova,,Duquesne,REG (Non-Conf),W 87-77,*,32,6,12,0.5,3,8,0.375,3,4,0.75,0.625,3,4,0.75,1,1,2,3,2,0,0,4,18,15.1,H,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
5,44,5,2025-11-19,Villanova,@,La Salle,REG (Non-Conf),W 70-55,*,27,3,5,0.6,2,4,0.5,1,1,1.0,0.8,2,2,1.0,0,0,0,4,0,0,2,3,10,7.3,A,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
6,45,6,2025-11-25,Villanova,,Old Dominion,REG (Non-Conf),W 89-75,*,34,4,10,0.4,2,6,0.333,2,4,0.5,0.5,2,4,0.5,0,3,3,3,0,0,2,3,12,5.6,H,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
7,46,7,2025-12-01,Villanova,,Temple,REG (Non-Conf),W 74-56,*,27,6,13,0.462,1,5,0.2,5,8,0.625,0.5,0,0,,0,1,1,1,1,0,1,1,13,6.9,H,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
8,47,8,2025-12-06,Villanova,N,Pennsylvania,REG (Non-Conf),W 90-63,*,20,5,7,0.714,5,6,0.833,0,1,0.0,1.071,3,4,0.75,0,0,0,2,1,0,0,3,18,15.9,N,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
9,48,9,2025-12-09,Villanova,@,Michigan,REG (Non-Conf),L 61-89,*,19,1,5,0.2,1,4,0.25,0,1,0.0,0.3,0,0,,0,1,1,0,0,0,1,1,3,-1.2,A,0,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
10,49,10,2025-12-13,Villanova,,Pittsburgh,REG (Non-Conf),W 79-61,*,32,8,18,0.444,4,11,0.364,4,7,0.571,0.556,4,4,1.0,0,1,1,3,0,0,0,1,24,16.6,H,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
11,50,11,2025-12-19,Villanova,N,Wisconsin,REG (Non-Conf),W 76-66 (OT),*,35,4,12,0.333,2,7,0.286,2,5,0.4,0.417,2,2,1.0,0,1,1,4,2,0,1,3,12,8.1,N,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
12,51,12,2025-12-23,Villanova,@,Seton Hall,REG (Conf),W 64-56,*,34,5,9,0.556,3,7,0.429,2,2,1.0,0.722,2,2,1.0,0,4,4,4,1,0,2,2,15,12.9,A,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
13,52,13,2025-12-31,Villanova,,DePaul,REG (Conf),W 71-66,*,35,7,17,0.412,5,10,0.5,2,7,0.286,0.559,0,1,0.0,1,2,3,0,1,0,2,3,19,8.6,H,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
14,53,14,2026-01-03,Villanova,@,Butler,REG (Conf),W 85-67,*,30,7,13,0.538,3,7,0.429,4,6,0.667,0.654,1,1,1.0,0,1,1,2,1,0,2,3,18,11.2,A,1,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
15,54,15,2026-01-07,Villanova,,Creighton,REG (Conf),L 72-76,*,31,2,10,0.2,0,3,0.0,2,7,0.286,0.2,0,0,,2,1,3,2,0,0,2,1,4,-1.5,H,0,1,bryce-lindsay-1,Bryce Lindsay,2026,villanova
