torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
303,Southeastern Louisiana,Slnd,9-17,85.46074313695223,97.81810553393734,0.1746383391749887,2012,3
304,SIU Edwardsville,OVC,8-17,94.2709252167052,109.21089133292239,0.1555469239013773,2012,3
305,Eastern Illinois,OVC,10-17,94.2564501310631,109.20616808299866,0.1553803685303114,2012,3
306,Radford,BSth,4-26,89.61738423391884,104.36422523087538,0.14780989358446067,2012,3
307,Hartford,AE,9-22,89.55471686587171,104.42898076629618,0.14590827179230173,2012,3
308,St. Francis PA,NEC,6-23,93.26886947695499,108.92654564601334,0.14372931694969168,2012,3
309,Brown,Ivy,7-23,93.58965915347679,109.43201262381913,0.1420445977709605,2012,3
310,Kennesaw St.,ASun,2-28,95.8696177367041,112.72273889090886,0.13443129232934053,2012,3
311,UT Rio Grande Valley,GWC,7-21,92.10496512904587,108.33439057164644,0.13396129246944055,2012,3
312,Colgate,Pat,8-22,96.83292889629455,113.93039046757968,0.13355257388906222,2012,3
313,Howard,MEAC,9-21,89.32406378702817,105.15083729059191,0.1328562746953985,2012,3
314,Canisius,MAAC,5-25,94.589565671694,111.85719906608145,0.12694189963263589,2012,3
315,Northern Illinois,MAC,4-26,90.39009854858651,107.10545930637602,0.12441047656895818,2012,3
316,Saint Peter's,MAAC,5-26,88.1961210190349,104.592655948952,0.12337302283001926,2012,3
317,Texas A&M Corpus Chris,Slnd,6-24,88.20629173708886,104.81376915385752,0.12091127606238516,2012,3
318,Houston Baptist,GWC,7-20,91.68506642616245,109.0824311260711,0.11940677950754745,2012,3
319,Florida A&M,MEAC,8-23,91.78541348229925,109.23900750895933,0.11899566970171079,2012,3
320,The Citadel,SC,4-24,90.9400157132776,108.43283949757836,0.11678799377237077,2012,3
321,Louisiana Monroe,SB,3-25,93.76326740817589,111.8265924582188,0.11649727603450387,2012,3
322,UC Davis,BW,4-26,92.55796595513412,110.8307971889331,0.11185315637469442,2012,3
323,Southern,SWAC,14-14,87.88228293461833,105.55679447141824,0.1083810524805315,2012,3
324,Central Arkansas,Slnd,6-20,91.20805213371071,109.55996323024846,0.10829450672819801,2012,3
325,Nicholls St.,Slnd,8-20,97.9851715829339,117.81881829825733,0.10718565170239945,2012,3
326,Nebraska Omaha,ind,1-15,95.30399787517965,115.37421320674869,0.09995228996500435,2012,3
327,Navy,Pat,2-26,89.06429904011046,108.37594394340027,0.09476048121187654,2012,3
328,Chicago St.,GWC,3-25,87.81792657065319,107.21764381752888,0.091509267723477,2012,3
329,Alabama St.,SWAC,10-19,85.58051350647006,104.69239425940104,0.08963972072956648,2012,3
330,Tennessee Martin,OVC,2-27,93.19288534722122,114.23115841927313,0.08779531392519489,2012,3
331,Arkansas Pine Bluff,SWAC,11-22,91.35318463758807,112.0427236818901,0.08724941284624368,2012,3
332,Prairie View A&M,SWAC,11-18,83.62039591808112,102.97517199953643,0.08360798748766528,2012,3
333,Bryant,NEC,2-28,92.44380846056383,114.16175438394777,0.08116096084988805,2012,3
334,Alcorn St.,SWAC,7-21,87.24209157745878,107.76074052021838,0.08098007906755086,2012,3
335,Towson,CAA,1-31,86.61907969207607,107.29440928442803,0.0785908439159826,2012,3
336,Maryland Eastern Shore,MEAC,6-23,85.02112847945264,105.43859933638505,0.07761991170980449,2012,3
337,Northern Arizona,BSky,3-24,88.61494009592738,111.07610322944554,0.06926571317411721,2012,3
338,Fairleigh Dickinson,NEC,3-26,85.97067924301291,107.90535171610424,0.06828391121653651,2012,3
339,UMBC,AE,4-26,90.12646404818655,113.19582020678247,0.06780461887011698,2012,3
340,Longwood,ind,6-21,96.1404817320184,120.98980413015235,0.0663720637162212,2012,3
341,Alabama A&M,SWAC,5-21,88.28836505954433,111.60526205580368,0.06326083402335438,2012,3
342,South Carolina St.,MEAC,3-26,91.00966707071257,115.32343773459488,0.06163483688376769,2012,3
343,Jackson St.,SWAC,6-24,85.67645542224795,108.71146705524632,0.06074677645672409,2012,3
344,Binghamton,AE,2-29,85.2186412692873,112.19969862237437,0.04057464381663671,2012,3
345,Grambling St.,SWAC,4-24,82.71601186793805,116.04105697174302,0.01997483510294142,2012,3
