torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
303,Longwood,BSth,7-23,99.25345702868945,113.32968359786233,0.1786999593576597,2016,3
304,Binghamton,AE,8-22,89.13046265452297,102.09676937906427,0.17337002069278104,2016,3
305,Marist,MAAC,7-23,101.0664638392844,115.77307868970831,0.17331434716004765,2016,3
306,USC Upstate,ASun,7-21,99.83137343260424,114.45745092728573,0.17189053963159523,2016,3
307,Niagara,MAAC,7-25,93.1630786517859,107.06476827882659,0.16805872045984716,2016,3
308,Alcorn St.,SWAC,13-15,96.96766304645487,111.5003397886046,0.16714804428816715,2016,3
309,Maryland Eastern Shore,MEAC,9-22,98.12164102710145,112.84324740244563,0.1669214230347625,2016,3
310,SIU Edwardsville,OVC,6-22,94.31326066741843,108.49391858725325,0.16647317834689926,2016,3
311,Hartford,AE,9-23,99.25752909281269,114.36458261287491,0.16393352545732012,2016,3
312,Lafayette,Pat,6-24,99.09258512727297,114.28775836152153,0.16237721460990928,2016,3
313,UMass Lowell,AE,10-18,99.4431726357735,114.92481184019545,0.1592317784598,2016,3
314,Alabama A&M,SWAC,10-18,98.49863378973704,113.91736716570631,0.15809746153903018,2016,3
315,VMI,SC,6-21,95.57700486454092,110.59566572046285,0.15730620570817697,2016,3
316,Southern Miss,CUSA,7-20,94.61429930740675,109.62237615444495,0.15535832002697791,2016,3
317,The Citadel,SC,7-22,100.83260649081018,116.9077503154245,0.15431918391129226,2016,3
318,Robert Morris,NEC,10-22,90.38486390088747,104.84599900903291,0.15358164188428713,2016,3
319,Northern Colorado,BSky,8-21,101.02531715347536,117.34416891982278,0.15161232412909717,2016,3
320,Abilene Christian,Slnd,9-18,96.0292943814789,111.65478571762408,0.15011195056547733,2016,3
321,American,Pat,12-19,91.30521038432755,106.32827674830574,0.1478304945189419,2016,3
322,Southeastern Louisiana,Slnd,10-21,96.33893934106143,112.38943636709212,0.1452789305259685,2016,3
323,Coppin St.,MEAC,7-22,95.19883890466119,111.56400830900401,0.13892425903696382,2016,3
324,Savannah St.,MEAC,14-15,86.88953167885354,102.08140385899105,0.13551757638517065,2016,3
325,New Orleans,Slnd,7-20,95.06978285727472,111.73581315056005,0.13498886368721966,2016,3
326,Northwestern St.,Slnd,5-19,100.54608634530457,118.18218457513098,0.13487465410563443,2016,3
327,Nicholls St.,Slnd,8-23,91.14725774280248,107.39960879754057,0.13159588511113973,2016,3
328,Bradley,MVC,4-27,85.6811084359222,101.02239649458828,0.13077046886037422,2016,3
329,Central Arkansas,Slnd,7-21,99.72371259076503,117.6043405667297,0.13049283570488512,2016,3
330,Howard,MEAC,10-20,92.30609142876912,108.89713123891923,0.13000937880284924,2016,3
331,Presbyterian,BSth,8-20,93.15746658098374,109.92286741727014,0.1297570987563693,2016,3
332,Illinois Chicago,Horz,3-25,89.63295209319381,105.92546791874295,0.1277895500450891,2016,3
333,McNeese St.,Slnd,7-19,96.88035402879606,114.49033727880919,0.12778829053679042,2016,3
334,UMBC,AE,7-25,98.60436841506103,117.17066711922203,0.12090009529845168,2016,3
335,Lamar,Slnd,7-19,94.83592818384432,113.01567081597528,0.1174452183217071,2016,3
336,Maine,AE,8-22,94.8086141297892,113.64134060647885,0.1106959981694694,2016,3
337,UTSA,CUSA,4-26,96.6949455949013,116.03172019456028,0.10943957136720152,2016,3
338,North Carolina A&T,MEAC,10-21,95.03694041677596,114.16983812512615,0.10819164829745913,2016,3
339,Southeast Missouri St.,OVC,3-24,90.83961460576049,109.25057273892966,0.10694734620074724,2016,3
340,Bryant,NEC,7-23,93.38753670428332,113.03671032972045,0.10011211209388671,2016,3
341,Prairie View A&M,SWAC,7-24,88.10140036732132,106.93263502054651,0.09729289021220294,2016,3
342,Southern Utah,BSky,4-24,97.15604009039956,118.05816184779474,0.09613912281389839,2016,3
343,Northern Arizona,BSky,3-25,92.77771388649988,113.20020582047798,0.09212648999851811,2016,3
344,UT Rio Grande Valley,WAC,5-22,94.26400987263774,115.64433655488041,0.08699986262671731,2016,3
345,Mississippi Valley St.,SWAC,8-27,90.25987669522314,110.87592637484502,0.08582075188200027,2016,3
346,Chicago St.,WAC,1-28,90.61141114554113,112.53711537613384,0.0764150126040713,2016,3
347,Arkansas Pine Bluff,SWAC,8-25,87.68183340054236,109.68824483152852,0.07075390242959194,2016,3
348,Central Connecticut,NEC,4-25,92.33086579388535,117.63084081567968,0.058140876619124635,2016,3
349,Delaware St.,MEAC,5-25,88.46275233443674,112.70860943103509,0.0581084753809051,2016,3
350,Florida A&M,MEAC,6-21,83.12419893910226,107.07966479224852,0.05155238418130393,2016,3
351,Grambling St.,SWAC,4-24,86.01549885338238,110.81439887637492,0.05150068129657827,2016,3
